csv of fitnees scores
fitness scores are:
64.81261411058736,10.0
82.03961667831585,10.0
84.1564173170977,10.0
37.77507176820854,10.0
77.58786976785049,10.0
95.3449395164919,10.0
82.8670042247706,10.0
69.14597713420204,10.0
43.41822841595357,10.0
84.06851426101798,10.0
85.7149265263603,10.0
67.6924302828014,10.0
77.89638669363298,10.0
77.53739708985925,10.0
92.8102768176847,10.0
108.38150460281193,10.0
78.36374765276432,10.0
69.00450708239009,10.0
68.17402610189035,10.0
48.77959288165938,10.0
91.12903655245205,10.0
92.73965232840607,10.0
77.28606800194218,10.0
80.29028920444935,10.0
90.50607937143887,10.0
86.40579647308003,10.0
89.91469697446624,10.0
107.9612945738698,10.0
81.38584686804468,10.0
82.3357113961722,10.0
84.11605492002522,10.0
105.6213263756492,10.0
70.64169666266797,10.0
77.39304778497049,10.0
71.753808886166,10.0
92.22893613228676,10.0
87.76338914800216,10.0
77.25297943255241,10.0
108.27462662240973,10.0
-199.6012047191487,10.0
-56.26365764369238,10.0
-81.1083061756825,10.0
-43.41571843325319,10.0
-48.646122062987565,10.0
-128.24153510497734,10.0
-13.556241644604722,10.0
-85.98006168518918,10.0
-86.8205646951719,10.0
-43.13390457151494,10.0
-20.43515748508331,10.0
64.81261411058736,10.0
82.03961667831585,10.0
84.1564173170977,10.0
37.77507176820854,10.0
77.58786976785049,10.0
95.3449395164919,10.0
82.8670042247706,10.0
69.14597713420204,10.0
43.41822841595357,10.0
84.06851426101798,10.0
85.7149265263603,10.0
67.6924302828014,10.0
77.89638669363298,10.0
77.53739708985925,10.0
92.8102768176847,10.0
108.38150460281193,10.0
78.36374765276432,10.0
69.00450708239009,10.0
68.17402610189035,10.0
48.77959288165938,10.0
91.12903655245205,10.0
92.73965232840607,10.0
77.28606800194218,10.0
80.29028920444935,10.0
90.50607937143887,10.0
86.40579647308003,10.0
89.91469697446624,10.0
107.9612945738698,10.0
81.38584686804468,10.0
82.3357113961722,10.0
84.11605492002522,10.0
105.6213263756492,10.0
70.64169666266797,10.0
77.39304778497049,10.0
71.753808886166,10.0
92.22893613228676,10.0
87.76338914800216,10.0
77.25297943255241,10.0
108.27462662240973,10.0
-199.6012047191487,10.0
-56.26365764369238,10.0
-81.1083061756825,10.0
-43.41571843325319,10.0
-48.646122062987565,10.0
-128.24153510497734,10.0
-13.556241644604722,10.0
-85.98006168518918,10.0
-86.8205646951719,10.0
-43.13390457151494,10.0
-20.43515748508331,10.0
